Data;Usuário;Nome;Tweet
2022-03-12 10:34:34+00:00;AuriceliaRicc10;Auricelia Ricciardi;Esses dois ridículos Elieser fic iludindo o Viny Elueser deve ser bi sexual  Esse viny j se perdeu https://t.co/tDSEoM3Kxk
2022-03-12 09:19:12+00:00;jennysantoos_;Jenny;imagina a natália sair do bbb e ver a fanfic que a gente criou dela grávida
2022-03-12 05:18:56+00:00;JehAstral;Jessica Nascimento✨🎲;Já está sem graça ficarem dizendo que a Nat tá grávida, forçando essa fanfic 🙄 Sem falar que quem gosta mesmo dessa menina, jamais desejaria que ela saísse grávida do BBB de um cara q não tá nem aí pra ela.. AFF Ridículo #ProvaDoLider #ProvaDeResistencia O VIP Globo lixo
2022-03-12 04:55:16+00:00;andrefcampos;DeFC on 🎲;Torcida de BBB é um câncer. Vendem a alma pro diabo pra defender seu fav, matam a mãe pra queimar o adversário de uma fic que só colou na cabeça deles. Isso é uma doença, literalmente.
2022-03-12 04:36:56+00:00;belaluna13;belaluna✨🍞🐺🎓🕵️‍♀️💉💛🐇;@DaianaLimeira1 Ela criou uma fic de machismo nesse BBB e elegeu o DG  como o macho escroto
2022-03-12 04:17:54+00:00;iisacchagas;amo minha amiga e isso basta 🇸🇮🧜🏾‍♀️🩲;Se as verificadas assistissem o ppv, o BBB tava em outro nível, mas cada um que crie uma fic pra ganhar like...
2022-03-12 03:52:23+00:00;DUAMlNHA;ju STREAM SWEETEST PIE 🧁;mds era só uma fanfic só umazinha nossa q odio espero q a netflix exploda https://t.co/74QD9M2NX0
2022-03-12 03:42:33+00:00;brasilluana27;brasilluana27@gmail.com 🍞;Lucas ACABOU com a FIC que criaram aqui o dia inteiro sobre o Arthur querer ver ele fora, disse que o Arthur na verdade AJUDOU ele na prova. Parabéns pra vocês ai, mais uma fic desmentida. Gostam, VD, WebTV, Dantinhas, Central BBB? #BBB22
2022-03-12 03:38:17+00:00;_vttx;𝚃𝚘𝚛𝚒;eu amo como a fanfiqueira da Netflix passa uma puta rivalidade entre o Lando e o Daniel kkkkkkkk
2022-03-12 03:07:55+00:00;frezao;fernanda 🏁;a netflix é muito fanfiqueira criando rivalidade entre o lando e o daniel né
2022-03-12 03:01:06+00:00;Juliana_RF;Juliana Ribeiro ✨🍞;Lucas ACABOU com a FIC que criaram aqui o dia inteiro sobre o Arthur querer ver ele fora, disse que o Arthur na verdade AJUDOU ele na prova. Parabéns pra vocês ai, mais uma fic desmentida. Gostam, VD, WebTV, Dantinhas, Central BBB? #BBB22
2022-03-12 02:56:28+00:00;rani_azevedo;✨ nameless;@JoRodruigues Gata todo BBB tem essa fic
2022-03-12 02:30:50+00:00;SaaAlltenraisk;Fics_felipearaujo;Fui fazer capa pra fic e fiquei una dez minutos olhabod a foro do Fe ídolo gato que temos  FELIPE ARAUJO NA BAND
2022-03-12 02:20:50+00:00;JulieCCordero;Julie;A fic que a galera montou de que o Gustavo do BBB namoraria a Lana KKKKKKKKKKKKKKKK eu amei
2022-03-12 02:13:52+00:00;brendamoraes_;Brenda Moraes 🌵🍑;@laarispontes @Itspedrito 🤣🤣🤣 e a fic da nath grávida permanecerá até o fim do bbb
2022-03-12 02:05:15+00:00;autoraeloiza;elo | escrevendo camisa 10;A melhor fic desse bbb é a natalia grávida
2022-03-12 01:53:09+00:00;SampaioSilesia;sisi;eu tô morrendo com a fic do gustavo do bbb com a lana del rey KKKKKKLKKKKKLKLK
2022-03-12 01:46:07+00:00;LuuhAndrade;Luana Andrade;A produção do BBB conseguiu ESTRAGAR com a prova de resistência. Nunca mais será a mesma. (Será que a Americanas só pagou por 24h de exposição direta da marca???? A fic)
2022-03-12 01:45:38+00:00;i4blanco;clara líder 1,77%;"@Beatriz66276923 @RealitysVip parei de ler na ""a favorita desse bbb"" pq já começou falando fic"
2022-03-12 01:38:10+00:00;renarods;Renato Rodrigues;Uma fanfic sobre um participante do BBB que se apaixona por um dummy
2022-03-12 01:37:14+00:00;justme0t7;agda;já fiz a fic do meu casamento com esse dummy de 1,90! 😮‍💨  #bbb2022 #bbb
2022-03-12 01:33:30+00:00;dobrychtop;Guilherme Dobrychtop;Ainda escreverei uma fanfic envolvendo o dummy baixinho do BBB
2022-03-12 01:30:31+00:00;filhadgl;porca do ju🎾;@clubedacamii essa fic merece um filme na netflix CapitulodePrisaoSemGrade
2022-03-12 01:12:27+00:00;daumoncraft;D'AUMON 🧜🏾‍♀️ Oculta Sendo Voraz;A fic da Nat grávida é uma das coisas que mais me mata de rir nesse BBB 🗣️ https://t.co/TlLsMUOkER
2022-03-12 00:38:04+00:00;F1LTRMIN;giulia⁷ 🎭;@uthvante @JE0NG00GIE @JKV0G @namuangell @bfsmyoi @LuhAgustD @koojivrr @jindomeunamjoon @S4INTJE0N Próxima fanfic a virar filme da Netflix
2022-03-12 00:31:00+00:00;PreferidoPeao;Juh vidinha 🎸;@extolmyfavs @bbb a fic kkkkkkkk
2022-03-11 23:55:02+00:00;yasmimnevesg;subversiva;eu te amo fic da Lana Del Rey com o Gustavo do BBB eu te amo
2022-03-11 23:38:56+00:00;abreuiisa;isa ta mente;a única coisa boa desse bbb ta sendo a fic (ou não) que a badnat ta grávida
2022-03-11 23:23:37+00:00;letcianoites;ruivinha sem lar 🦊;Eu amo essa fanfic da Natália do bbb tá grávida. Todos os memes são perfeitos.
2022-03-11 23:16:32+00:00;Fleabege;Lydia 🌙♒;ela só se equivocou no lance dos seguidores pq isso realmente não significa nada, mas a fic da globo eu acredito. é a mesma coisa que rolou com a cabeçuda. tudo que eles precisam é de cast jovem e com fãs. cansamos de ver atores perdendo papel por ter poucos seguidores. https://t.co/6q47TIcFh8
2022-03-11 23:11:37+00:00;k_daliv;Dali;@SVeveta @bbb Tu não tá vendo que isso é fanfic? A torcida tá baixando nivel tentando queimar a mulher, que não faliu nada disso!
2022-03-11 22:52:38+00:00;louiszswift;any | 📖: columbine;eu amo a fic de que com certeza a lana del rey namoraria o gustavo do bbb
2022-03-11 22:32:17+00:00;filhadodestino;𝑗𝑎𝑐𝑘𝑒 ツ;já pensou se a lana vê a fic que o povo tá criando dela com o gustavo, conhece ele depois q ele sair do bbb e começa a namorar com ele
2022-03-11 22:24:26+00:00;eurochabeatriz;Beatriz;A Natália saindo do BBB e descobrindo que o povo criou uma fic que ela tava grávida: https://t.co/Ufnfj5AU4m
2022-03-11 21:54:13+00:00;laughszarry;nathy🏁 JIMIN OST;@lcs_carv eu também não julgo ele não, o lewis apareceu bem pouco nas outras temporadas, só nessa que tá aparecendo mais! mas a netflix é um lixo pq ela cria uma fanfic onde realmente não tem... eu tô passando mta coisa dessa temporada bem ruim
2022-03-11 21:44:24+00:00;anaclarasena_;ana clara;juro q to amando a fic de lana e o gustavo do bbb
2022-03-11 21:31:59+00:00;Taaainaaaaaa;Tainá🥷⛈️ PROTAGONISTA;@mickaell__ EU N SABIAA, Q ELE TAVA NA GLOBO.MAS NOSSAA BORA FANFICAR AGR, SERIA TUDO NÉ, AI GRAVA O FANTASTICO, DPS PEGA MAIS ROUPAS NA CASA DELA E VOLTA PRO RIO, PRA REPESCAGEM. DEUS SUA FILHA ESTÁ PRONTAAAAA🥺🥺🥺🥺
2022-03-11 20:52:54+00:00;PCLira954;STONE OCEAN ANIME #NOVOSEPSEMBREVE;@CrisPOSoares @bbb Olha a fic kkkkkkkkkkkkkkkk  Vai desmaiar é patético
2022-03-11 20:03:42+00:00;delminhoo;lissa  oddinary;tô imaginando uma fanfic entre Lana del Rey e Gustavo do BBB
2022-03-11 19:49:33+00:00;anathgcn;naluiza 🍡;minha fic favorita do bbb é a da pregnat kkkkk https://t.co/WqI2uglRj8
2022-03-11 19:48:29+00:00;Thaleech;Dinho Ouro Preto;Desisti do elenco do BBB na segunda semana mas dou gostosas risadas com a fic da pregnat
2022-03-11 19:44:01+00:00;amissaddy;A Miss Addy;Essa pausa na superliga tá insuportável.  É treta com FC, é jogadora porno, é fic hetero na Record!
2022-03-11 19:29:43+00:00;MotivoPriDaroit;Motivo Pri Daroit e Cadela do Cachopa 🐝;@babii1910 Vou avisar a record q errou 😂😂😂 mirou não fic de milhões
2022-03-11 19:05:16+00:00;ohmybishop;liv.¹⁹;vou ver a sexta temporada na netflix mantendo a fanfic na minha cabeça de que na verdade elas ficaram juntas no final
2022-03-11 18:58:05+00:00;asmodeus7P;(P)esadelo;rindo mto da fic do tiktok que dizia que a Lana del rey namoraria o Gustavo do bbb
2022-03-10 23:57:26+00:00;prizellybombinh;.🦞;Essa fic aparece em todo bbb #bbb22  Lembro que quem criou foi a torcida da Gizelly Bicalho https://t.co/Nv57w7hO9W
2022-03-10 23:43:35+00:00;jackwillmbrink;JACK🌵;Essa é a pior edição do bbb por ser baseada em fake news. Altas mentiras e sensacionalismo do que acontece lá dentro.  Povo não vê pay per view e cria fan fic
2022-03-10 23:08:56+00:00;Cris_Cesar_98;Cristian Rodriguez;@SayderaG @respectrlclan @Aguiarthur É que mesmo gostando de bbb me parece babaquice virar madrugadas por isso, tlg? Até mesmo criar fic como um cara que tem informações da votação da própria Globo, me parece babaquice. Mas se faz a galera feliz e n fere ninguém, qual o problema? Gosto de bbb, mas não a esse ponto
2022-03-10 22:37:08+00:00;OvniAmendy;Amendy;@MaraPiovani @adelevocaI Toda hora uma notinha paga com um record dela que ninguém liga kkk, já tentou até fanficar q bateu recordes de Shakira kkkkk
2022-03-10 22:23:09+00:00;Sheilacar0716;Sheila Carvalho PA lindo;@joaoggaigher Em minha defesa eu digo que eu só tô vendo alguém descobrindo as coisas para o entretendimento já que o BBB flopou Estamos nos divertindo na Fanfic aqui fora tomara que ele não nos Mate kkk
2022-03-10 22:01:43+00:00;idalstation;rina¹² ♚ LOONADOM;essa fanfic ta mais interessante de acompanhar que as novelas da globo https://t.co/wxh0S2nPbW
2022-03-10 21:36:59+00:00;allanamartins21;𝙻𝚊𝚗𝚊 𝚊𝚕𝚕𝚊𝚗𝚊 𝙼𝚊𝚛𝚝𝚒𝚗𝚜 ♡🐇;@getxwaycar @ErisaBlu @bbaheck Vocês é essa fic de q o prior era um bom jogador no bbb
2022-03-10 21:13:11+00:00;thaynavick;Thay comenta bbb - arthurzete 1,77%;@hotaxgue O BBB faturou quase 700 milhões só com a cota de patrocínio, e vocês acreditando nessa fic
2022-03-10 21:10:57+00:00;RafaS_CR;Rafa Silveira;@Lu80479408 @CentralReaIity Kkkkkk que BBB paralelo é esse que tu assiste. Pára de passar vergonha distorcendo tudo e inventando fic
2022-03-10 20:40:39+00:00;silviacoments;Silvia 🦋💜 | 🍫🍷🌪;O arthur é tão protagonista que os fãs dele estão atrás da Jade mesmo depois dela ter sido eliminada kkkkkkk não tem mais o que comentar do bbb e agora inventam fic pra ter assunto kkkkk descansa https://t.co/Vuhiowi4so
2022-03-10 20:33:36+00:00;leouciferr;Arconte das trevas🌒;adoro que o engajamento da barbara ta forte pos bbb me lembra a kerline só que do mal. a fic vai ser ótima https://t.co/MuhjNua7sD
2022-03-10 20:27:30+00:00;kssanttoos;Kelly Santos;não tem mais o que comentar do bbb e agora inventam fic pra ter assunto vão ganhar é processo falando coisa que não sabem dos outros aí achando que Internet é terra de ninguém mas só poderia ser fã de quem né só exemplos bons dele e a própria mulher 🗣🤮
2022-03-10 20:09:41+00:00;catzeraa;cat;Não mais falando sério aqui  pra quem gosta de fic de pós do bbb, essa é perfeita que att perfeita de hoje 👍🏼👍🏼 https://t.co/zqotrF917E
2022-03-10 20:07:37+00:00;lenaycomenta;Letícia 🔥⛈️;@KarlaOl13753763 Kkkkkkkkk não tem mais o que comentar do bbb e agora inventam fic pra ter assunto 😂 descansa
2022-03-10 19:09:21+00:00;sailorgranger;‎ᅠjacque;@zaynflwerz um filme da netflix baseada numa fanfic do wattpad, horrível
2022-03-10 18:55:15+00:00;seokmeijin;wal;não mas fanfic que criaram da lana del rey com o gustavo do bbb
2022-03-10 18:47:58+00:00;dreamaboutyouz;juh📖: todas as suas ᶦᵐperfeições;@horanpoetical Enquanto isso a Netflix faz de fanfic bosta
2022-03-10 18:40:38+00:00;adonajady;Jady Mello 🌻;@rayanilauss @CatarinaPortil1 @Loserandlost @fabiogaj fic tadinha, só procurar promo na internet, sempre tem na amazon principalmente o ultimo paguei 46,90
2022-03-10 17:50:51+00:00;itsfischr;✨🍞 AQUI É DISNEY 🎲🏁🌊;"@criticando_bbb @DaianaLimeira1 ""Fanfic"", vocês são demais kkk vocês criam um mundo paralelo onde só a opinião de vocês é a certa. Não se esforça nem pra entender kkk"
2022-03-10 17:22:58+00:00;0990sel;...;Rodrigo é o maior lunatico fanfiqueiro coca cola desse bbb não queria esse ser de volta não
2022-03-10 17:11:42+00:00;mabimartins;mabi;a galera tá tão carente de um enredo bom de bbb que estão resgatando momentos de manu e prior e fazendo vídeos tipo fanfic dos dois juntos e uma galera shippando kkkkkkkkkkk tô passando mal
2022-03-10 17:07:06+00:00;leoazevedoaaa;central dra laís 🤠;a fic que o scooby nunca tinha assistido bbb caindo por terra por ele mesmo https://t.co/6nZOQbhHje
2022-03-10 16:58:44+00:00;tylovn;bubu!;@i2nakamoto KHDWOH83TE3KFK O ROSTO DOS EMOS MUDANDO A CADA IMAGEM  nem a globo seria capaz de criar uma fanfic dessas
2022-03-10 16:01:55+00:00;bibiiperigosah;Bia do Bairro;Que ódio que o pessoal do BBB não caiu na fic da jade KKKKKK
2022-03-10 15:54:44+00:00;daniaapenas;dani apenas 🪡;gente assistam “o caso Rachel Dolezal” na Netflix a maior fanfiqueira da história, a bicha criou uma história e acreditou mesmo
2022-03-10 15:38:25+00:00;DaSarytta;Anne 👀;@todeboafodase O Boninho não seria tão inteligente de fazer algo tão extraordinário assim! Ele ta básico... Só ta fazendo coisa manjada já.  Por isso o bbb ta tão ruim. Épico seria a Jade voltando de dummy hoje e o público sendo trollado, mas não vou alimentar minha fic
2022-03-10 15:35:39+00:00;isapavann;pavanzinhaaaa;As mina do tik de 13 anos fazendo fic do gustavo de bbb e da lana del rey KAKAKAKKAAKKAKA
2022-03-10 15:34:43+00:00;wilmonauau;helena 🧡 Guimão shipper;@odroyals não vejo bbb mas leria essa fic é votaria nos meus piticos até o fim (pobrete campeão)
2022-03-10 15:04:48+00:00;itsmanubs;má-nu;Amanhã tem drive to survive, ansiosa pra nova fic q a Netflix criou na temporada passada
2022-03-10 15:01:30+00:00;luciomanfredi;Lúcio Manfredi 🏴;"2013: ""A comercialização reduziu a nada o impacto estético e filosófico da criação."" 2022: Não pode fazer fanfic de LotR porque o$ direito$ $ão da Amazon. https://t.co/Kw2o6aPIKs"
2022-03-10 14:58:33+00:00;2311_krika;Krika 😜✌🧺✨;@BarbaraSaryne A parada começa aqui e termina no IG, no comentarista do YouTube, na Sônia Abrão...nos pod cast de bbb e por aí vai. Aqui no Twitter surge os vídeos pra desmarcar a mentira, mas nas páginas de fofoca não. Tem que matar aqui as fic pq saiu daqui o bagulho cresce d+ e o povo cai.
2022-03-10 14:53:15+00:00;tuittasassy;Ela 🗣;eu n tenho mais amigas pra comentar sobre a taylor, ai to fanficando aqui em contar pra juliette e assistir o doc na netflix juntas 🤡
2022-03-10 14:50:00+00:00;PurpleDesign12;Purple Design;"""Booktrailer ""Loucamente apaixonados"", Autora Lyne M  https://t.co/Hgxh3hO0iT #bookwork #bookclub #fofocaliteraria #bookgram #autoresnacionais #bookish #bookstan #livro #fanfic #wattpad #amazon #indicacaodelivro #booktrailer"
2022-03-10 14:17:11+00:00;duailibejess;Sweet Poison;Criei uma fic que o Gustavo vai ganhar o bbb e vai se apaixonar por mim numa viagem que farei pro sul, só falta publicar no wattpad
2022-03-10 13:59:28+00:00;a_fools_account;matheus;o tanto de fic q a gaga inventaria se chamassem ela p um filme biografico n ta escrito na biblia https://t.co/IkKNCo8zHT
2022-03-10 13:46:37+00:00;quinzinhopoptv;QUINZINHO THURRÁ ✨ 🏄 🌵 🍺 Alma Gêmea No Viva !;A melhor fic desse BBB até agora: #BBB22 #RedeBBB
2022-03-10 13:38:23+00:00;nao_ehoedu;dudinho;@mariaaelvira_ E pelo tamanho do bando dele, eles se organizavam e colocavam todo mundo no paredão kkkkkkkkkk e eu aqui fanficando um bbb hehehe no mundo ideal, teríamos essa certa pessoa como primeiro eliminado
2022-03-10 13:19:43+00:00;AdineiaMendonca;adineia 🎓🕵️‍♀️🍒🔥;@tvglobo @GilDoVigor O BBB da fanfic do Gil o povo é mais interessante. Gilzinho é muito emocionado.
2022-03-10 13:17:29+00:00;biaeloyy;Bi♡;A fanfic do @GilDoVigor na Ana Maria sobre o bbb  kkkkkkkkkkkkkkkkkkk  #MaisVoce
2022-03-10 13:15:48+00:00;Matheus_novelas;Math, novelas ❤ 📺;@forumeplay Infelizmente, nem a Favorita e nem Vale Tudo vão vir. É sonho e fanfic do pessoal. A Globo é muito óbvia e vai ficar entre Mulheres Apaixonadas ou Amor a Vida.
2022-03-10 12:58:05+00:00;revolucensurado;kayf;"@erinostemona a solução é parar de ficar ""shipando"" e ""fanficando"" todo mundo. a própria ""confusão"" já presume que alguém tá tentando tirar conclusões do que não sabe (e do que não tem nada a ver com ela). mas a gente tá falando de bbb, q só existe pq pessoas gostam de cuidar da vida alheia"
2022-03-10 12:48:38+00:00;estrelabais;🌵🌙🧶🌟 14%🦀;@bbaheck @gabrielamurad19 Nunca assistiu. As pessoas que vem crítica você e a Laís, são pessoas, que não assitir BBB. Pq não tem como concorda. E muita fanfic com o nome de vocês .
2022-03-10 12:21:08+00:00;MaryRam45490259;Mary Ramos;@iampauloandre @bbb Desse tipo é sim kkkkkkk eles criam essa fic. Desde a saída estão nessa vibe.
2022-03-10 11:38:24+00:00;vituferr;VTverso;@crvg_yngrid Já ta na hora das pessoas entenderem que o BBB mexe com a cabeça das pessoas e obviamente tira o pior delas la dentro. Isso n pode refletir a vida aqui fora. Alias, esse negocio da Globo construir img é pura fic.
2022-03-10 11:29:27+00:00;thewickednoah;Noah;HAHAHAHAHA amando a fic que ele saiu do bbb pra ver musicais https://t.co/ihWuKeSn9L
2022-03-10 09:29:49+00:00;thcouty;theo;essa novela da Globo tá superando fanfic,tá superando até série da Netflix MUITO BOA ATUAÇÃO pqp
2022-03-10 06:28:32+00:00;kalebmelkor;Kaleb;@vaidesmaiar Arthur criando fic pra manter enredo. A Maira deve ter dado um vai curso de BBB pra ele HAHAHHAAHHAHAHAHHAHAHAHAH O cara tá abandonando o ÚNICO que se dispôs a jogar cm ele HAHAHAHAHAHAHAAH
2022-03-10 04:44:00+00:00;thayylp_;Thay •máfia do trigo• 🍞✨;Desde o início é assim e vai ser assim até o final do programa, se bobear o bbb vai acabar e vai ter torcida inventando fic ainda 🥱 https://t.co/HFHjH7Aepd
2022-03-10 03:22:49+00:00;ca_carrera_;Carolina;outra fic é me imaginar famosa por algum motivo, seja sendo ex BBB ou pq sou apresentadora do globo repórter
2022-03-10 03:11:30+00:00;PatHnvr;Patrizio;Bbb acabou ontem pra mim ! Minha campeão saiu ! N vou ver mais nada e pensar que ela que ganhou ! Fanfic vibes ahhaha #Acabou o BBB  hahahhahaha
2022-03-10 02:50:54+00:00;vicalacerdaa;Vica.;Eu n vou nem ver essa festa do bbb hoje, q eu tou c saudade de fanficar eles! Me julguem 😂 https://t.co/E6SlcnisOy
2022-03-10 02:49:17+00:00;sarapoli_duarte;PoliKet 🌪🌩🏁;@TwitteiroBruno E fanficar d+ imagina o boninho jogando ela lá dentro hahahaaha, esse bbb ia bater uma 60 pontos de audiência hahahahaha
2022-03-10 02:13:08+00:00;indomadare;Renata Gangá 💋BR;@bbb O cara mede os outros pela régua dele..... Não sabe da história toda é já sai criando fanfic ...
2022-03-10 02:07:26+00:00;luanribeiroq;Luan;amo ver a fic do pessoal no bbb fazendo a biometria no picpay c biquinho, língua etc lkkkkkk jurou
2022-03-10 01:33:22+00:00;sonzacaos;BRUNA🎾 fã de anjo;a fic de que a Record tomou prejuízo de 10 milhões quando a Raissinha foi eliminada se repetindo akskskskkskskk https://t.co/bA2qYySH6w
2022-03-10 01:31:56+00:00;gguigoalmond;gu¡gø 🦋;@ketniss25 a lady gaga montando a fic ja de como desceu o espirito santo nela antes de gravar o live action da biblia
2022-03-10 01:28:32+00:00;myforeverangell;luhh ⓟ;fic de centavos KKKKKKKKKKKKKKK pior que autor de novela da record
2022-03-10 01:23:41+00:00;excaIibuir;ꜱʜᴇʀᴏɴ;essa novela piora a cada dia espero que a licia manzo nunca mais pise na globo mulher maluca até uma fic do wattpad tem mais coerência
2022-03-10 01:22:56+00:00;vihugocabral;falo sozinho;a mulher surtando com a roupa da própria que iria usar no BBB mas saiu antes. Tiram as fic do cu? https://t.co/dtvzXxrEfe
2022-03-10 01:16:30+00:00;erisnts;miss ericórdia;o picpay só funciona no bbb mesmo, é uma fanfic
2022-03-09 23:32:51+00:00;closer2kai;dorian, no paraíso 🎸;como assim tem fanfic que se passa em petropolis sem ser novela de imperador na globo e eu não sabia
2022-03-09 23:21:53+00:00;augustomazzing;Guto 🏳️‍⚧️🧠;eu chamei minha irmã pelo whats app da minha empresa e convidei ela pra uma entrevista de emprego… até aí tudo bem. quando fui falar da vaga, eu tava oferecendo pra ela uma vaga de dummie no BBB e ela nem tinha sacado que era uma fic, coitada 🤡
2022-03-09 23:02:24+00:00;arianaaday;dayna;@marcosjettakw @naimemes JAHEJEHEKWKWWK pior que eu também achei fanfic viny, após sua participação no BBB, ao sair se encontra com o cantor kanye west por quem ficou completamente apaixonado esquecendo o eliezer. Os dois se encontram, se apaixonaram e criaram uma família, viny engravida e kanie+
2022-03-09 22:52:28+00:00;sariamafira;Safira;"angelo é simplesmente a pessoa que mais cai em fic do bbb. ele acabou de chegar pra mim e falar ""AMOR TU VIU O QUE VINY FEZ?"" e me mostrar uma montagem do menino careca"
2022-03-09 22:31:40+00:00;foimeueuIirico;lírico 🧜🏾‍♀️🇸🇮🩲🔮🧬💡 1️⃣3️⃣;@GPartials Na fic da minha cabeça, no pior cenário, Natália acaba ficando com o Gustavo depois que a Laís sair e fazem campanha pro Bozo com força em outubro. A sensação que tenho é que tanto Arthur, Natália e até o DG são os anti-Juliette em esteroides. Meu medo real é outubro, não o bbb.
2022-03-09 22:29:35+00:00;eulucke;LUCKE ☻;@pedrohales @jadfalcao E foi assim que descobrimos que a Bíblia é uma fanfic
2022-03-09 22:28:14+00:00;hixsuh;S.;Pra que ela postou esse roteiro? Isso não fez o menor sentido, até pra ela kkkkk Triste fim de uma linda fic 😭 *Insira aqui o vídeo da eliminação da Patrícia no bbb 18* https://t.co/kCHY6nkL4e
2022-03-09 22:22:10+00:00;Hanna_Demetria;Ana Cristina 🧚‍♀️;PA viveu uma fanfic ❤️🥺a Jade era crush dele , vão para a mesma edição do BBB e eles ficam
2022-03-09 21:56:27+00:00;rolimstonex;re;@bbb a @Tatawerneck é da mesma altura da @jadepicon ? tô pensando numa fic aqui @boninho  kkkkkkkkk
2022-03-09 21:46:17+00:00;AlineBarrenha;Aline;e aí nisso o dummy sai correndo, o pessoal sai correndo atrás jurando que é a Jade, eles conseguem desmascarar o dummy, a gente descobre a identidade dele, vê que é um ator da Record falido kkkkkkkkk minha fic tá pronta
2022-03-09 21:09:04+00:00;MarlaNazare;Marla Nazaré;@Sator0Gojo @karmabrazil @therzudaa @bicmuller Na tua fic né? Ninguém quer saber quem será o prior mas quem será a nova juliette no bbb22.Os participantes vivem falando dela lá dentro e os tuiteiros aqui fora. Tudo se referem a ela.Tem tuiteiro implorando por uma migalha de comentário dela sobre BBB.
2022-03-09 20:52:16+00:00;benxpine;rip @Bee_5H;juliette é uma pessoa real, com uma história real (dentro e fora do bbb). arthur é só um escroto que traiu a mulher e agora fica se fazendo de bom moço pra limpar a imagem e cria fanfic que é perseguido na casa they are NOT the same 😊 https://t.co/Po8bjE1LO0
2022-03-09 20:20:19+00:00;julia_rafaela12;Juju 🌻;NETFLIX MIA FIA AGILIZA ISSO AÍ! Precisamos de Max Petterson na série, o amigo Brasileiro da Emily a fic já tá pronta @NetflixBrasil https://t.co/GzCnHIUQZ5
2022-03-09 20:17:07+00:00;Lorpeam;G. M. 🇺🇦;Não pode: fanfic de fã na internet Pode: fanfic da Amazon Prime https://t.co/cuetSQG6kh
2022-03-09 20:09:27+00:00;ManuZarii;YES GIRL 🍎;@choquei O Vyni é o maior fanfiqueiro da história de todos os BBB’s KKKKKKKKKKKK
2022-03-09 19:57:42+00:00;mandscampelo;Amanda🌻;@petitminnete @Brunacomment @bbb Os fatos da tua fic https://t.co/C8AbMq9Ana
2022-03-09 19:57:28+00:00;KaioGossip;♕ Kaio Gossip ♕↯;@andrebrandt A Globo sendo fanfiqueira desde sempre.
2022-03-09 19:54:41+00:00;Leoty1094038594;Leonardo;@pereirawilson41 @ariangelxg @StrawhatGing @samiraclose Arthur só foi pro BBB pra tirar a reputação dele de ter saído com garotas de programa enquanto estava casado. Uma pena as pessoas acreditarem nessa fic
2022-03-09 19:34:57+00:00;L0VEZS0NIC;yunki, a tangerina ♡'s ennard⁷ ! ️⚤;serio eu faço minha própria fanfic pra eu sofrer sem motivo netflix não me ouve não pelo amor de deus https://t.co/favJV4k8hN
2022-03-09 19:34:30+00:00;juli_ssr;Juliana;@Isi_SRocha @SonhoManu @Reehcd Ñ foi Criança Esperança ñ. No dia do CE a fic delas é q ele passou o niver dele com ela 😅foi na gravação de algum outro programa da Globo. Mas ñ importa tb. O q importa é q + uma vez elas comprovam q nosso ranço por elas tem tds os motivos do universo pra existir
2022-03-09 19:19:00+00:00;_do_cinho;cuzinho;Eu sei que isso não é fic pois na hora estava geral comentando que a Natália estava sendo machista e usando a Bíblia, que NatNaro tinha voltado e etc. https://t.co/D4Wwdsndbz
2022-03-09 19:14:31+00:00;sjjwypk;LCS DAY IS COMING;essa msc e meu despertador ja acordo fanficando com uma pessoa específica to apaixonada ai 🤷‍♀️🤷‍♀️🤷‍♀️🤷‍♀️ https://t.co/B6dKw2qIye
2022-03-09 19:14:31+00:00;sjjwypk;a menina q posta bosta;essa msc e meu despertador ja acordo fanficando com uma pessoa específica to apaixonada ai 🤷‍♀️🤷‍♀️🤷‍♀️🤷‍♀️ https://t.co/B6dKw2qIye
2022-03-09 19:12:37+00:00;andreezinhoo_o;Andrezinho;@VilarinhoThais comentarista do BBB e criador fanfic
2022-03-09 19:03:05+00:00;djorsss;gege do mangue;gente a galera do bbb ta vivendo muito forte a fic da jade em paredão falso??? KKKKK amo! a queda vai ser hilaria
2022-03-09 18:34:17+00:00;whoseok;ká⁷ 📚;parei com a bíblia e vou ler fanfic kkkk bjs
2022-03-09 18:27:18+00:00;lenaycomenta;Letícia 🔥⛈️;@dra_laiscaldass A fic do pessoal, não tem mais ela dentro do bbb e arranja motivo pra falar mal aqui fora tb 🗣
2022-03-09 18:10:13+00:00;aiinulindale;🍄🍂 M e ll y - em Lunathion 🌙;"Enquanto isso a Amazon fazendo uma fanfic milionária cheia de coisas ""fonte: vozes da minha cabeça"" e eles deixando k k https://t.co/ppC3IeApFJ"
2022-03-09 17:55:08+00:00;AllanaMayden;Allana Mayden;Eu ganharia o BBB fácil fácil, super fanfiqueira, minto que nem sinto, quer Arthur melhor que eu? Mais dissimulada q eu???? O preconceito eu engulo com pão!!!! #BBB22
2022-03-09 17:48:33+00:00;kevinCrf;Kevin🌊🐺🏁;Já se perdeu essa aq, primeiro que o Gustavo ja falou pra lais que a eslo ta cancelada, segundo que até a própria Larissa falou tbm, desmentiu a própria fic  Terceiro, cuidado pra não cair do cavalo, em fãs do Arthur. Vcs tão no topo hj, amanhã vcs tão na merda BBB muda td #BBB22 https://t.co/cTxde1Y8Hb
2022-03-09 17:38:21+00:00;VanessaSMartt;Vanessa;@maluduprat Tua fic é melhor q o bbb todinho
